Nome do Arquivo,Classe,Hu 1,Hu 2,Hu 3,Hu 4,Hu 5,Hu 6,Hu 7
ROI_28_5,Paciente com Esteatose,0.0014319645554622012,8.900352709938232e-12,4.630393509077493e-12,2.0853570895797803e-12,2.0168462150744446e-24,6.142676449584037e-18,6.1582156218940864e-24
ROI_28_6,Paciente com Esteatose,0.0015740064475262946,3.420789595736272e-10,1.793760460750048e-14,5.226613805753196e-12,2.795702462518912e-25,9.280139398531359e-17,1.5757332998808366e-24
ROI_28_7,Paciente com Esteatose,0.0014532966468859374,1.5556706418704624e-10,2.2997780444715907e-12,7.001201175494924e-12,1.0344174839679196e-23,-7.927925990921142e-17,-2.611949586169342e-23
ROI_28_8,Paciente com Esteatose,0.0012741680587029008,4.016226855406147e-10,9.83436891540449e-14,1.6168709133556496e-13,1.9430992950186058e-26,-1.2380129042511168e-18,6.174896757896444e-27
ROI_28_9,Paciente com Esteatose,0.0017113200213486036,9.322453386149933e-10,1.0907240155651914e-11,3.2614908274474406e-12,1.301468749585718e-23,9.939868582941327e-17,1.4457820285796647e-23
ROI_29_0,Paciente com Esteatose,0.0019424268559782446,7.633583843755764e-09,2.3910782931469632e-11,7.328007750144182e-12,-9.396365136906874e-23,5.767561727040097e-16,2.408334391983018e-23
ROI_29_1,Paciente com Esteatose,0.0017203744038177574,9.585727345798677e-10,2.4408776275352984e-13,1.627144188781512e-13,-1.2715033908622568e-27,-2.3701770186834652e-18,-3.2402457156332646e-26
ROI_29_2,Paciente com Esteatose,0.0019660809642565325,3.759333261414534e-10,3.3596985501707283e-12,4.408251745229794e-12,1.3657106614940617e-23,-5.914903106191983e-17,1.0064253351054749e-23
ROI_29_3,Paciente com Esteatose,0.0016183016092966964,2.4686514322520692e-09,5.926150802492727e-13,3.8272630475295517e-13,1.4728536544342167e-25,4.938371454808706e-18,-1.0737750470715082e-25
ROI_29_4,Paciente com Esteatose,0.0018834503906956512,2.0695531827089394e-09,1.3048630318845914e-12,4.185235335054489e-12,3.797115359715629e-24,1.2423313124761365e-16,9.01335883963254e-24
ROI_29_5,Paciente com Esteatose,0.00168784774398857,1.4807366170181994e-10,6.225839716906802e-13,1.4199053356929588e-13,3.6910692155911315e-26,-1.6996206876976181e-18,2.0491010831977874e-26
ROI_29_6,Paciente com Esteatose,0.001888589111579961,8.324300944692691e-10,1.1763786770266853e-12,1.5124484668306978e-12,-1.9910054720359403e-24,-3.9231910090763174e-17,-3.2533920565856425e-25
ROI_29_7,Paciente com Esteatose,0.0019298600279905925,2.1435344677012827e-09,2.8660129993106067e-12,4.047463565487618e-12,-1.37850571404285e-23,9.049850024826814e-17,6.567906967734002e-26
ROI_29_8,Paciente com Esteatose,0.0017228948793220626,5.366050975163112e-10,3.948392542178181e-12,3.783266060659318e-12,-1.002849936792665e-23,7.784799718380378e-17,-1.0641228117785433e-23
ROI_29_9,Paciente com Esteatose,0.0016354657053113458,2.419369707514175e-10,3.3908145702929966e-12,2.4969338631105806e-12,-1.8650311364534725e-24,2.4804266123279026e-17,-7.021996678313065e-24
ROI_30_0,Paciente com Esteatose,0.002596484741467524,6.7042458387045565e-09,1.7412737129145083e-11,7.898162967735283e-12,6.957986440615338e-23,-6.158477822974118e-16,6.113765856582875e-23
ROI_30_1,Paciente com Esteatose,0.0026288363388264216,2.8472165781086764e-09,3.155788575857434e-12,2.8324290204394965e-12,4.778717645867025e-25,1.4671363121301737e-16,-8.454733051583592e-24
ROI_30_2,Paciente com Esteatose,0.002153075720898588,6.0936808216180574e-09,2.0907115222350676e-11,4.6767235482358426e-12,3.699547749495481e-23,3.182241524633248e-16,2.7746777440949877e-23
ROI_30_3,Paciente com Esteatose,0.0025503852510863276,1.8980221379508857e-10,2.0474809948036707e-11,3.21144628334229e-11,-5.051202241030997e-22,-4.4202822187103817e-16,-6.503825556165097e-22
ROI_30_4,Paciente com Esteatose,0.002367741849907645,7.61087525389157e-09,3.464159280059697e-11,4.644820860513984e-12,5.709520866101894e-23,-4.147079167812353e-17,-1.4544344219324747e-23
ROI_30_5,Paciente com Esteatose,0.0030168850849989466,2.7950747906519274e-10,5.155985011031338e-12,4.611862301349041e-12,2.1499437164352305e-23,-3.459501406594335e-17,6.597706688228267e-24
ROI_30_6,Paciente com Esteatose,0.002929319806156732,1.3299928048293314e-09,3.494725361847076e-12,6.291061999517387e-11,-8.413514402748028e-22,1.485226230356927e-15,-4.0281430850180966e-22
ROI_30_7,Paciente com Esteatose,0.00245132989866185,3.113197962241493e-09,2.414888840584477e-12,2.582737710337693e-12,3.6570588610671316e-24,-1.137467781399959e-16,-5.3132104048754415e-24
ROI_30_8,Paciente com Esteatose,0.0025132905537114626,2.1620027293394096e-09,3.346368309718166e-11,6.2359078790431835e-12,1.2504502500245107e-23,8.966869835026024e-17,8.920955006472866e-23
ROI_30_9,Paciente com Esteatose,0.0027718625998645365,9.88204946062934e-10,5.905819529917073e-11,9.494697114793451e-12,2.1773658960871107e-22,-1.6465262723539245e-16,-5.604508804999231e-23
ROI_31_0,Paciente com Esteatose,0.0016789391134549967,4.834736697880486e-10,1.9940987915132043e-12,1.733013477605446e-12,-4.392310048401561e-25,-2.134921557011301e-17,-3.1915519622424856e-24
ROI_31_1,Paciente com Esteatose,0.002117583376322167,1.5346025063847863e-09,5.069907414922839e-12,1.005528179556539e-11,-3.1465795574056525e-23,-3.4342862807042443e-16,-6.453184389692882e-23
ROI_31_2,Paciente com Esteatose,0.0016429832043150976,3.067515191639896e-10,2.6143305295250796e-12,3.523513016889708e-13,-2.206650959087256e-25,-2.228152798646381e-18,-2.562627538866523e-25
ROI_31_3,Paciente com Esteatose,0.0018392137760425763,6.751931935549349e-10,2.223389073436741e-12,1.3380325014446293e-12,-2.1297498523083487e-24,-2.2733030637880627e-17,8.890111675807796e-25
ROI_31_4,Paciente com Esteatose,0.0015559435652762648,6.579046106697998e-10,2.974742527605113e-12,7.052866243348965e-13,-7.377003921268612e-25,5.181566699068308e-18,-7.067019027964546e-25
ROI_31_5,Paciente com Esteatose,0.002309082373858985,1.8032016937523455e-10,2.419982593890154e-12,1.3486876531346408e-12,-1.1067948318761784e-24,-1.7859133737686548e-17,-2.1706503064736857e-24
ROI_31_6,Paciente com Esteatose,0.0018536425115159047,2.810765208154225e-09,1.9066239696750688e-11,2.7369727028225936e-12,9.326454825116274e-24,1.2765523237482297e-16,1.743350050655983e-23
ROI_31_7,Paciente com Esteatose,0.001852966531986282,7.2268087077230125e-09,2.1483525643394167e-12,3.802125418623036e-12,-1.0700630779641598e-23,4.1746964308803346e-17,-1.891776688917835e-24
ROI_31_8,Paciente com Esteatose,0.0017144027318919935,1.435605428633147e-09,6.073116558493387e-14,1.3277911359898564e-12,-7.953075537091036e-27,-2.1754843297711536e-17,-3.7696742584648623e-25
ROI_31_9,Paciente com Esteatose,0.0015812394263300697,8.903010250899181e-10,8.64949891912321e-12,2.326309133207371e-12,4.981320998987053e-24,-4.670322032185291e-17,-9.169392126460808e-24
ROI_32_0,Paciente com Esteatose,0.002817244477375096,3.849179127650822e-10,1.2806912574447672e-11,1.0674152330715659e-11,-4.579441294429745e-23,6.327252343757731e-17,1.1609679713464828e-22
ROI_32_1,Paciente com Esteatose,0.0033295793077271207,1.5178691229807574e-09,5.567941824570053e-12,2.979107588187656e-13,8.722193075977549e-26,1.1257892340161958e-17,3.7364118854616033e-25
ROI_32_2,Paciente com Esteatose,0.001483448292711412,1.8104132175534564e-09,4.864359275979524e-12,1.6379828805239552e-12,3.054062517603694e-24,-4.0754961234883444e-17,-3.471317447524156e-24
ROI_32_3,Paciente com Esteatose,0.001670194222233126,1.5703095406685015e-09,9.780877018262404e-12,8.562270477267634e-12,1.1280353805966114e-23,3.201378483686635e-16,-7.753978289888239e-23
ROI_32_4,Paciente com Esteatose,0.0021190765887517584,3.780128144115413e-09,1.9972157309165505e-12,9.301802683596947e-12,-3.8024594700634726e-23,-5.583940082414954e-16,-1.2709799955994142e-23
ROI_32_5,Paciente com Esteatose,0.0022678105760793417,2.6204481443791615e-09,2.7603015401240006e-12,3.961486350304078e-12,-1.242790225922412e-23,-6.627500621164408e-17,4.141578547179085e-24
ROI_32_6,Paciente com Esteatose,0.0033037440923664087,2.7772469327958617e-09,3.546023456811077e-13,3.721776016275529e-12,1.5809241615564025e-24,-1.9162075644137712e-16,-3.972575607467542e-24
ROI_32_7,Paciente com Esteatose,0.002500531379451554,5.8703579193200975e-09,1.0527767847129945e-11,3.4647506924226966e-12,2.0366919930633185e-23,-1.699345419506588e-16,-4.80267737112318e-24
ROI_32_8,Paciente com Esteatose,0.003169740341626825,2.145574295947313e-08,2.7256627440039897e-11,1.4481966956438497e-11,4.271272031147965e-23,1.9906664524960895e-15,-2.845368491976661e-22
ROI_32_9,Paciente com Esteatose,0.0025047904211115864,5.604487429217564e-09,7.232792644631993e-11,1.3836386528546348e-11,-7.719748660191867e-24,6.079581537958414e-16,4.376424912261409e-22
ROI_33_0,Paciente com Esteatose,0.00227408240589816,3.8940880245184985e-09,2.8076173360614308e-11,2.394544363305355e-11,2.961264605386269e-22,-9.994940673435052e-16,-5.457044215575484e-22
ROI_33_1,Paciente com Esteatose,0.0019401617090065541,8.214731912153644e-10,4.768902211589821e-12,1.1791891635211636e-11,-3.4589375559304773e-23,-2.1086367040671624e-16,8.138115713759038e-23
ROI_33_2,Paciente com Esteatose,0.0016166948998825384,4.112488467220726e-09,9.701739558340396e-12,2.299222910076561e-12,-1.0623411975437733e-23,-1.2851897458498908e-16,-2.2504616698360977e-24
ROI_33_3,Paciente com Esteatose,0.0014673491440781628,4.1675433327910167e-10,7.171538870463372e-12,6.926440610612954e-13,-4.734200003507673e-25,-1.277658467756084e-18,-1.469345394067295e-24
ROI_33_4,Paciente com Esteatose,0.0019448670776424683,1.474450127247255e-09,1.3521657481175052e-11,5.1560799545778465e-12,3.2280354682781446e-23,7.083044415081551e-17,-2.848618582220016e-23
ROI_33_5,Paciente com Esteatose,0.0019042275583839804,1.3796362568162014e-09,1.4629538949911608e-12,6.155901364438175e-12,-1.700420218406491e-24,1.5966507331079493e-16,-1.8395229073105687e-23
ROI_33_6,Paciente com Esteatose,0.0029059028672010654,3.035320468012015e-09,1.9413032109230522e-10,4.126940359149234e-11,8.12743475171266e-22,2.1393961383450443e-15,-3.603413191557049e-21
ROI_33_7,Paciente com Esteatose,0.001970309655679397,1.7478138911533836e-09,2.3248560598955685e-12,1.74930729212029e-11,1.0878681608392147e-22,6.270265447621973e-16,2.4706557320596416e-23
ROI_33_8,Paciente com Esteatose,0.0028857841188488524,6.2871044662799e-09,3.229863277548444e-11,1.9838299093333793e-11,-4.425992844205085e-22,-1.0228211936296024e-15,2.372302854326146e-22
ROI_33_9,Paciente com Esteatose,0.002999019250906271,1.0613553093213367e-09,4.894668694710179e-12,3.164443465865647e-11,1.2283077598665964e-22,-3.334728787090489e-16,3.7418425948393965e-22
ROI_34_0,Paciente com Esteatose,0.003707988207010793,8.309663715575021e-10,3.2172738435220376e-11,5.871004597770327e-11,9.692135720494985e-22,1.5579234633479342e-15,2.360357843814565e-21
ROI_34_1,Paciente com Esteatose,0.00280636137144904,2.4483923709896985e-09,3.4463044890623743e-12,8.279839410747222e-12,5.069855475545098e-24,-1.6677136062550364e-16,-4.393773078377247e-23
ROI_34_2,Paciente com Esteatose,0.002022333303514776,2.168478968215629e-10,5.825683893166748e-14,1.1764995390689207e-12,-1.3617784652235935e-26,-9.08542309978699e-18,-3.0770617835024986e-25
ROI_34_3,Paciente com Esteatose,0.002448512914348844,4.5384249663212677e-10,8.362390024226937e-12,5.424995133142535e-12,-3.6472630848385824e-23,2.92578343469181e-17,-2.2118623979789783e-24
ROI_34_4,Paciente com Esteatose,0.0033480850055449523,8.073730638934425e-09,1.2282387078695059e-11,4.4450029666343404e-11,1.0058531535080439e-21,-3.1654397994940925e-16,-2.587568909019269e-22
ROI_34_5,Paciente com Esteatose,0.002197167917717619,7.367502706457758e-09,7.0502752681038395e-12,6.057580588603475e-12,2.5566871758895862e-23,4.078137587223289e-16,-3.0223504111232607e-23
ROI_34_6,Paciente com Esteatose,0.0019012807219136786,1.2528646275851168e-09,1.4050543702004647e-12,2.616852641229807e-12,-2.4199598273519503e-24,5.3252469547102223e-17,-4.395720305271932e-24
ROI_34_7,Paciente com Esteatose,0.002472534348680775,9.722169422121417e-09,1.953124644729058e-11,1.030117269132185e-11,1.4449243831792954e-22,-6.922453131612764e-17,-2.1715112959228244e-23
ROI_34_8,Paciente com Esteatose,0.0020072664804027278,7.166951692586476e-11,5.498586065784781e-12,8.156151702613767e-12,1.5234620900891648e-23,6.741234235485849e-17,-5.24525967851844e-23
ROI_34_9,Paciente com Esteatose,0.0019579991401444748,1.8463573209359001e-09,7.722936214146537e-12,3.4963226635431698e-12,-1.506177720839413e-23,-1.4956211343086176e-16,1.0159781482157289e-23
ROI_35_0,Paciente com Esteatose,0.001437385604596243,4.573514103502334e-09,3.641341379375347e-12,2.00644661162215e-12,2.9174566967893788e-24,3.413734223177949e-17,4.571846254578486e-24
ROI_35_1,Paciente com Esteatose,0.001718880863736624,2.2425995509122474e-09,1.1923016327470189e-11,8.126716419599542e-12,3.765012019552061e-24,8.521346610881405e-17,7.990688155485871e-23
ROI_35_2,Paciente com Esteatose,0.0019511763315662072,5.8558210616203214e-09,1.1459064670716077e-11,1.3307499180688203e-11,6.985679178661503e-23,3.4801322415850917e-16,-1.4874365959696943e-22
ROI_35_3,Paciente com Esteatose,0.0016816536609792396,3.039882088564996e-09,2.14657677612953e-12,3.3546386919186894e-12,-6.530185268170405e-24,1.6146184223485532e-16,6.1962683382411496e-24
ROI_35_4,Paciente com Esteatose,0.0017143248645385965,8.200189190256159e-10,1.2398756971736641e-11,4.655877605118042e-12,-2.6434070125878968e-24,5.817868943095467e-17,-3.5275685197862856e-23
ROI_35_5,Paciente com Esteatose,0.0019607473297118486,4.584663624747995e-09,1.8765806925921895e-11,1.7697381186050075e-11,-3.016897230185348e-22,1.175177920520268e-15,1.1400833555951277e-22
ROI_35_6,Paciente com Esteatose,0.00211736221806722,8.80622072839347e-10,1.9386632255271544e-12,2.2791533027574578e-12,3.8908313499658024e-24,1.508919285241013e-17,-2.7952747557510876e-24
ROI_35_7,Paciente com Esteatose,0.0018896631569569641,4.4618206555149176e-10,8.693844499764309e-12,5.397958435570019e-12,1.966740811672621e-23,5.805765513240899e-17,3.131466890907868e-23
ROI_35_8,Paciente com Esteatose,0.0014962033441440676,1.235552712892735e-11,1.5866505914287093e-12,8.719321648859082e-13,8.916520703318323e-25,1.8900276428706856e-18,5.06702525638219e-25
ROI_35_9,Paciente com Esteatose,0.0015262634986109838,2.1457450627578576e-10,6.411482822771009e-12,4.902550567808617e-13,-3.6363373259909667e-25,-5.868948896264031e-19,-7.894641000792542e-25
ROI_36_0,Paciente com Esteatose,0.0016000582382481245,7.469280164051158e-10,5.5343961181746885e-12,1.7320019698421232e-13,-1.5932217632382615e-25,-4.60393743732294e-18,-5.80652857719019e-26
ROI_36_1,Paciente com Esteatose,0.0016550348635579045,2.3960395292796144e-10,2.394914483004759e-12,2.248181576684939e-12,-3.271493586784316e-24,-3.419003031530195e-17,4.063350200644516e-24
ROI_36_2,Paciente com Esteatose,0.0015651322243445901,5.796493309700426e-10,9.789377949390876e-12,8.44589846836635e-13,4.0707954115055045e-25,4.226996490933619e-18,-2.3941850136774746e-24
ROI_36_3,Paciente com Esteatose,0.0018067455886302312,6.984141582305857e-10,6.6983049132856635e-12,2.9452932651321038e-12,1.0294205524332763e-23,7.163032818589569e-17,-8.072728524335936e-24
ROI_36_4,Paciente com Esteatose,0.0016595589611079142,6.550038400997608e-10,8.456839204609934e-12,6.6044311587614896e-12,4.721595044915616e-23,-9.825854372510764e-17,1.4382691173065508e-23
ROI_36_5,Paciente com Esteatose,0.0017028376095526228,1.226838027608386e-09,9.586250323527286e-12,4.156344825458425e-12,-4.022064853622714e-24,-8.079367436180697e-17,-2.592550949029476e-23
ROI_36_6,Paciente com Esteatose,0.0014873177670054873,3.3709588332280893e-10,2.320534002913311e-12,2.103744507936845e-12,4.5079522836494e-24,3.8437739535132905e-17,-1.1331352953007615e-24
ROI_36_7,Paciente com Esteatose,0.0017339165923858499,3.99372218280645e-09,6.808332217657294e-12,2.0456012707192983e-12,-6.237044540899413e-24,1.2911363380041756e-16,4.401948265433481e-24
ROI_36_8,Paciente com Esteatose,0.002017089629305002,4.719232592961351e-10,1.6243625860106895e-11,2.0094325131320122e-11,5.669413171592099e-23,-2.090434023342386e-16,-3.5858344344066e-22
ROI_36_9,Paciente com Esteatose,0.001954825313736354,6.134493962639961e-10,4.745870130078435e-12,2.3823637265178166e-11,-4.5262327378377115e-24,-5.885929719831996e-16,-2.532798795555992e-22
ROI_37_0,Paciente com Esteatose,0.0017881998630676693,2.359558468651974e-10,2.7243439253503545e-12,6.813957462147736e-12,2.9190275357152256e-23,1.0014062495383679e-16,-3.1359824525383506e-24
ROI_37_1,Paciente com Esteatose,0.00213365467769788,1.1334729639135056e-10,1.9047985808602168e-13,7.346731919196661e-12,5.568439935202251e-24,-2.866824223371945e-18,-6.672674892699656e-24
ROI_37_2,Paciente com Esteatose,0.0022050143354038435,2.696965193484564e-09,6.2971344944427474e-12,1.8869529966467797e-12,-6.3779143731884026e-24,2.3807708337189475e-17,1.2769379921559227e-24
ROI_37_3,Paciente com Esteatose,0.0024416104512200434,7.042174828763273e-09,5.023989851197719e-11,1.53339560705924e-13,1.4917780498457442e-25,-9.701560033970765e-18,3.9860349409984084e-25
ROI_37_4,Paciente com Esteatose,0.0019598164661958455,2.544047220797634e-09,3.1918789680649926e-12,6.848497028780262e-12,1.1899467181314131e-23,1.6165607035421143e-16,2.972639348693378e-23
ROI_37_5,Paciente com Esteatose,0.0016180128419004385,4.981339162368135e-10,5.717645669088156e-12,5.418519740264556e-12,2.851040222348201e-23,8.439592922558582e-17,9.837445043129571e-24
ROI_37_6,Paciente com Esteatose,0.0020097425691182795,1.575951211652638e-09,3.027027455660103e-11,6.786085983151379e-14,-7.406843490453505e-26,2.5966138331867456e-18,-6.303572911910324e-26
ROI_37_7,Paciente com Esteatose,0.0016004494261442547,1.0748776051367056e-09,1.6811097873618453e-12,4.146702813856742e-12,-1.0914377835831078e-23,-1.1732197408340517e-16,-8.630091240369963e-25
ROI_37_8,Paciente com Esteatose,0.0021153607735855022,3.8473900721407215e-09,2.0843035381460373e-12,1.1121102903114934e-11,-5.343833933105413e-23,-1.0583795556181894e-16,-3.345306087957477e-24
ROI_37_9,Paciente com Esteatose,0.002009132941764722,2.341338757216225e-09,9.698519324165879e-12,1.6470047743114138e-12,1.4548827893135185e-24,1.1823058425648127e-17,-6.419770076792079e-24
ROI_38_0,Paciente com Esteatose,0.002264814516559307,1.2406723996060835e-09,4.858028991863972e-12,6.9943899317529765e-12,-1.791134052305307e-23,-2.3598118103204555e-16,3.6626284487111365e-23
ROI_38_1,Paciente com Esteatose,0.002112232571832887,6.703716116991041e-09,2.0388403323151095e-11,1.2439840666007187e-11,-1.4164767969048696e-22,9.14081154139466e-16,1.3850938994711828e-22
ROI_38_2,Paciente com Esteatose,0.0022428457400090664,9.40874067781592e-10,3.4598076362263117e-12,1.5403333949463173e-11,-8.895380653811179e-23,-4.696896867519733e-16,-6.878633405233513e-23
ROI_38_3,Paciente com Esteatose,0.0019486666571282216,1.872390076223415e-10,7.194905945452957e-13,4.148830525851403e-12,-6.68858905946709e-24,-2.2836772200128782e-17,-2.577544443197277e-24
ROI_38_4,Paciente com Esteatose,0.003035238755347874,9.296988401451878e-11,3.1473061295497606e-11,2.016773851916229e-11,4.828806332883675e-22,1.4540051493479378e-16,1.5811122190549562e-22
ROI_38_5,Paciente com Esteatose,0.003027769373622321,7.25314318033019e-09,3.659260375552617e-13,1.5613503013916488e-11,-2.432993362326249e-23,-1.1818500523602033e-15,-2.8299687605176606e-23
ROI_38_6,Paciente com Esteatose,0.002038065163554624,5.5032467132911884e-11,3.843017204920801e-12,1.6273032515725807e-11,4.7701374388298374e-23,-1.0953703461186716e-16,1.1952089839807793e-22
ROI_38_7,Paciente com Esteatose,0.001897479942810829,7.262210805227985e-11,4.38569692502846e-12,2.539221786058562e-12,-8.102050780779705e-24,7.919603899437457e-18,-2.481820187348786e-24
ROI_38_8,Paciente com Esteatose,0.002093474070638558,3.4703131564141433e-09,3.5548495230616465e-13,1.1197980594558475e-11,-1.7245632826424192e-23,5.920302801814142e-16,-1.4203830892294674e-23
ROI_38_9,Paciente com Esteatose,0.0018123442039405307,8.566700087536608e-10,7.336970428713342e-12,4.529203518196733e-12,1.0533991264928854e-23,-5.560587716616046e-17,-2.3889699341704848e-23
ROI_39_0,Paciente com Esteatose,0.004682137777565806,1.717388190150765e-08,1.873140143446144e-10,1.5645585379397882e-10,1.578430484436296e-20,1.9771480567027254e-14,-2.1638619845223494e-20
ROI_39_1,Paciente com Esteatose,0.0034159437315457587,5.208546754890564e-09,2.586275268707066e-11,3.493208268274653e-11,-7.7416752271797285e-22,2.504549281599622e-15,-7.092865734146945e-22
ROI_39_2,Paciente com Esteatose,0.0026838162841888364,2.1096018930872445e-08,4.2490336344551874e-11,7.39665051498019e-12,1.0665465035079183e-22,1.0610026421296543e-15,-7.628577680409691e-23
ROI_39_3,Paciente com Esteatose,0.0027853490158853854,9.294047358547457e-10,3.975180802146057e-11,7.044699755326117e-11,-2.897390904842728e-21,1.89564631783348e-15,2.345819970726545e-21
ROI_39_4,Paciente com Esteatose,0.0029335686765926926,6.382967171256226e-09,2.3991110207350428e-11,6.939538058801924e-11,-2.7682720001592897e-21,4.955381660228496e-15,5.951694531350305e-22
ROI_39_5,Paciente com Esteatose,0.0027754182064129423,1.3532494364075341e-08,4.348139639363192e-11,3.674260317734419e-11,-2.2859186267334197e-22,3.8642404015917704e-15,-1.4507110403160901e-21
ROI_39_6,Paciente com Esteatose,0.00301176966976719,8.523447055260543e-09,1.4864701894368292e-10,5.032027537630499e-11,3.855832122043238e-21,3.946352229510047e-15,-2.0181149365311626e-21
ROI_39_7,Paciente com Esteatose,0.002305898100752999,2.033420318206566e-08,3.304836798855903e-12,2.9610171322455527e-12,-3.842962648992841e-24,1.2025171852809475e-16,8.427856881222195e-24
ROI_39_8,Paciente com Esteatose,0.0027252967464834986,1.6713505863300269e-09,4.208551013610308e-11,1.0468299226782782e-10,1.0195088095250848e-21,5.735173802040785e-16,6.873129090270421e-21
ROI_39_9,Paciente com Esteatose,0.0022274405916200227,2.9185817802532727e-08,5.936542198593883e-12,2.1093423185130052e-11,9.036656352551957e-23,1.0071607061599628e-15,-2.180578375555036e-22
ROI_40_0,Paciente com Esteatose,0.0012786805545589581,1.9243009428082308e-10,1.4334234793824212e-12,1.3538294209656053e-12,1.8414310602464295e-24,7.702313467382338e-18,4.074165665340125e-25
ROI_40_1,Paciente com Esteatose,0.0014162728805561975,2.072570509168433e-10,1.6657535675570324e-13,2.7405149741312076e-12,1.6136387573607098e-24,-3.9043230704898044e-17,-9.081270402695796e-25
ROI_40_2,Paciente com Esteatose,0.0015780325454120467,6.134353676879471e-10,7.502214852304534e-12,4.500080383318853e-13,-6.31302881600259e-25,9.535749373598624e-18,-5.339781233527203e-25
ROI_40_3,Paciente com Esteatose,0.00141172962609704,6.26355410295215e-10,1.18714844675721e-12,7.231224488974099e-13,-2.926276544745958e-25,-1.757774524308254e-17,-6.02710301426738e-25
ROI_40_4,Paciente com Esteatose,0.0014000313117306256,1.4332644187420854e-10,2.084164246791445e-12,6.895694972401446e-13,8.161270395640415e-25,-6.727738605715916e-18,-1.316155064888751e-25
ROI_40_5,Paciente com Esteatose,0.0017076678139968612,1.564029388925183e-09,4.79336261254047e-13,3.70189092030202e-13,8.623177908031431e-26,1.2969266291232508e-17,1.2992745762917694e-25
ROI_40_6,Paciente com Esteatose,0.0014827814711409898,4.914931701880834e-10,1.082038689619169e-12,6.875398122322168e-14,1.630627679708669e-26,4.75806123956543e-19,-9.261542233902151e-27
ROI_40_7,Paciente com Esteatose,0.00150413577574572,3.4573462540006423e-10,6.479770947432376e-13,6.808036814279277e-14,-1.2508703679750143e-26,1.2568605809922454e-18,6.928226933766286e-27
ROI_40_8,Paciente com Esteatose,0.0013903431218190065,1.0303642346553172e-09,2.7761278824873554e-13,1.791566001691641e-13,1.8357891925040723e-28,-5.604140260380347e-18,-3.995437746443628e-26
ROI_40_9,Paciente com Esteatose,0.0013079278470153979,8.857902952054161e-11,4.3953979026562555e-12,2.4287122274017994e-12,6.385220844166104e-24,1.0870372530832162e-17,4.711464060693114e-24
ROI_41_0,Paciente com Esteatose,0.0016545373540013501,3.2531726713772526e-11,4.857811476837277e-13,1.3134043920106876e-14,3.9563922329492846e-28,-5.0602377622428946e-20,-9.716409732934485e-28
ROI_41_1,Paciente com Esteatose,0.002155801798161697,9.219118996229427e-10,1.4658550215646704e-11,1.6024404511627225e-11,-2.3393366278121065e-22,-4.0308990757998534e-16,7.47771533664055e-23
ROI_41_2,Paciente com Esteatose,0.0018973809437983374,2.911263757146491e-10,2.1536624634770818e-12,9.039792181099171e-13,9.770819195893925e-25,-3.988737103448692e-18,7.976514948046911e-25
ROI_41_3,Paciente com Esteatose,0.0016662065960813745,6.845302390273058e-10,7.130482456089034e-12,1.4079416284367754e-12,-3.221455869107018e-25,3.079368001411054e-17,-4.4493964752660564e-24
ROI_41_4,Paciente com Esteatose,0.0020430297231954406,2.076589539830357e-09,1.5333138291787298e-11,3.435869162625308e-12,2.425735521648814e-23,1.2808275529063162e-16,-5.788769939651653e-24
ROI_41_5,Paciente com Esteatose,0.00178889100791478,5.5401850192477993e-11,3.5461008185925964e-12,2.4513700752938805e-12,-1.8986974281832217e-24,-1.5907643589986133e-17,-6.973656644911983e-24
ROI_41_6,Paciente com Esteatose,0.0018176095674323578,2.976687685506632e-10,1.752562606918029e-11,1.0539190558712146e-12,-1.1196448258003508e-24,-1.5639432792961324e-17,-4.388908671503235e-24
ROI_41_7,Paciente com Esteatose,0.002110953660510677,2.1236002055026972e-10,5.35398325944464e-12,2.4283563855597282e-12,8.752651273660707e-24,-3.339790645284741e-17,-2.4314945692165014e-25
ROI_41_8,Paciente com Esteatose,0.0015912594017676658,2.828298299023928e-10,1.357407657913875e-12,9.006901720230533e-13,3.5508615760046683e-25,-3.473969743804414e-18,-9.304527297832744e-25
ROI_41_9,Paciente com Esteatose,0.0024298825022836374,1.4045928550454449e-09,3.1442021788722876e-12,3.808210406670072e-12,1.2673543513513408e-23,1.4049663672032294e-16,3.609804469815589e-24
ROI_42_0,Paciente com Esteatose,0.0014819827922815728,1.4987040337037498e-09,2.4284692787168925e-12,1.1669400168638632e-13,6.005184450932266e-26,4.351322430290924e-18,-1.5899889504046204e-26
ROI_42_1,Paciente com Esteatose,0.0013954528522984472,1.2493414614748364e-09,2.3710259774603538e-12,4.3673023708188215e-13,3.0043133806169146e-25,1.3940703312009617e-17,-3.2748298031427137e-25
ROI_42_2,Paciente com Esteatose,0.0014643889198437596,5.290822082687134e-09,2.6350212592207193e-12,7.90693259699939e-13,1.140549317029495e-24,3.045553296487993e-17,4.169815263327811e-26
ROI_42_3,Paciente com Esteatose,0.0014021241797393235,8.663506031188431e-10,1.4145787756244906e-12,2.3366991383383284e-12,3.819323625579767e-24,5.316146582794244e-17,-1.8603857426686543e-24
ROI_42_4,Paciente com Esteatose,0.001346899131290221,2.5087313979295345e-10,8.241883526350035e-13,1.301748286695312e-12,8.377501932656475e-25,4.836527230768386e-18,-1.0565186725016538e-24
ROI_42_5,Paciente com Esteatose,0.0015651145752031627,3.9937426017985395e-11,5.627545551247014e-13,9.164986376564613e-13,4.357057778023506e-25,3.3465200550164508e-18,4.933421253070843e-25
